	station_id	WMO_id	station_name	latitude	longitude
5652	93164.0		INDEPENDENCE	36 48 00	-118 12 00
5653	93164.0		INDEPENDENCE	36 48 00	-118 12 00
5654	93164.0		INDEPENDENCE	36 48 00	-118 12 00
5655	93164.0		INDEPENDENCE	36 48 00	-118 12 00
5656	93164.0		INDEPENDENCE	36 48 00	-118 12 00
5657	93164.0		INDEPENDENCE	36 48 00	-118 12 00
5658	93164.0		INDEPENDENCE	36 48 00	-118 12 00
5659	93164.0		INDEPENDENCE	36 48 00	-118 12 00
5660	53139.0		STOVEPIPE WELLS 2 ENE	36 36 06	-117 08 42
5661	23155.0	72384.0	BAKERSFIELD AP	35 26 04	-119 03 15
5662	23155.0		BAKERSFIELD MEADOWS	35 25 00	-119 03 00
5663	23155.0		BAKERSFIELD MEADOWS	35 25 00	-119 03 00
5664	23155.0		BAKERSFIELD MEADOWS	35 25 00	-119 03 00
5665	23155.0		BAKERSFIELD WB ARPT	35 25 00	-119 03 00
5666	23155.0		BAKERSFIELD WB ARPT	35 25 00	-119 03 00
5667	23155.0		BAKERSFIELD WB ARPT	35 25 00	-119 03 00
5668	23155.0		BAKERSFIELD WB ARPT	35 25 00	-119 03 00
5669	23155.0		BAKERSFIELD WB ARPT	35 25 00	-119 03 00
5670	23155.0		BAKERSFIELD WB ARPT	35 25 00	-119 03 00
5671	23155.0	72384.0	BAKERSFIELD WB ARPT	35 25 00	-119 03 00
5672	23155.0	72384.0	BAKERSFIELD WB ARPT	35 25 00	-119 03 00
5673	23155.0	72384.0	BAKERSFIELD WB ARPT	35 25 00	-119 03 00
5674	23155.0	72384.0	BAKERSFIELD WS ARPT	35 25 00	-119 03 00
5675	23155.0	72384.0	BAKERSFIELD WSO ARPT	35 25 00	-119 03 00
5676	23155.0	72384.0	BAKERSFIELD WSO ARPT	35 25 00	-119 03 00
5677	23155.0	72384.0	BAKERSFIELD WSO ARPT	35 25 00	-119 03 00
5678	23155.0	72384.0	BAKERSFIELD WSO ARPT	35 25 00	-119 03 00
5679	93104.0	74612.0	CHINA LAKE ARMITAGE	35 41 00	-117 41 00
5680	93104.0	74612.0	CHINA LAKE ARMITAGE	35 41 00	-117 41 00
5681	93104.0	74612.0	CHINA LAKE ARMITAGE	35 41 15	-117 41 35
5682	93104.0	74612.0	CHINA LAKE ARMITAGE	35 41 15	-117 41 35
5683	93104.0	74612.0	CHINA LAKE ARMITAGE	35 41 00	-117 41 00
5684	93104.0	74612.0	CHINA LAKE ARMITAGE	35 41 00	-117 41 00
5685	3197.0	72381.0	EDWARDS AFB - UA	34 54 00	-117 55 00
5686	3197.0	72381.0	EDWARDS AFB - UA	34 54 00	-117 55 00
5687	93104.0	74612.0	INYOKERN ARMITAGE	35 41 00	-117 41 00
5688	93104.0	74612.0	INYOKERN ARMITAGE	35 41 00	-117 41 00
5689	93104.0	74612.0	INYOKERN ARMITAGE	35 41 00	-117 41 00
5690	93104.0	74612.0	INYOKERN ARMITAGE	35 41 00	-117 41 00
5691	93194.0		INYOKERN KERN COUNTY	35 39 00	-117 49 00
5692	93194.0		INYOKERN KERN COUNTY	35 40 00	-117 50 00
5693	93194.0		INYOKERN KERN COUNTY	35 40 00	-117 50 00
5694	93194.0		INYOKERN KERN COUNTY	35 40 00	-117 50 00
5695	93194.0		INYOKERN POST OFFICE	35 39 00	-117 49 00
5696	93194.0		INYOKERN POST OFFICE	35 39 00	-117 49 00
5697	93170.0		LEBEC	34 50 00	-118 52 00
5698	93170.0		LEBEC	34 50 00	-118 52 00
5699	3183.0		MOJAVE AIRPORT	35 04 00	-118 09 00
5700	3183.0		MOJAVE AIRPORT	35 04 00	-118 09 00
5701	3108.0		TEJON AIRPORT	35 02 00	-118 45 00
5702	3108.0		TEJON RANCHO	35 02 00	-118 45 00
5703	3108.0		TEJON RANCHO	35 01 00	-118 45 00
5704	3108.0		TEJON RANCHO	35 01 00	-118 45 00
5705	3108.0		TEJON RANCHO	35 01 24	-118 44 59
5706	3108.0		TEJON RANCHO	35 01 24	-118 44 59
5707	93166.0		WOFFORD HEIGHTS KERN	35 43 00	-118 27 00
5708	93166.0		WOFFORD HEIGHTS KERN	35 43 00	-118 27 00
5709	53119.0		HANFORD MUNI AP	36 19 08	-119 37 44
5710	53111.0		SAN JOAQUIN VALLEY	36 18 51	-119 37 52
5711	24258.0		SUSANVILLE	40 25 00	-120 40 00
5712	24258.0		SUSANVILLE	40 25 00	-120 40 00
5713	24258.0		SUSANVILLE	40 25 00	-120 40 00
5714	24258.0		SUSANVILLE AP	40 23 00	-120 34 00
5715	24258.0		SUSANVILLE AP	40 23 00	-120 34 00
5716	24258.0		SUSANVILLE AP	40 23 00	-120 34 00
5717	24258.0		SUSANVILLE AP	40 23 00	-120 34 00
5718	24258.0		SUSANVILLE ARPT	40 23 00	-120 34 00
5719	24258.0		SUSANVILLE ARPT	40 23 00	-120 34 00
5720	24258.0		SUSANVILLE ARPT	40 23 00	-120 34 00
5721	24258.0		SUSANVILLE ARPT	40 23 00	-120 34 00
5722	24258.0		SUSANVILLE ARPT	40 23 00	-120 34 00
5723	24258.0		SUSANVILLE ARPT	40 23 00	-120 34 00
5724	24265.0		WESTWOOD	40 18 00	-121 00 00
5725	24265.0		WESTWOOD	40 18 00	-121 00 00
5726	24265.0		WESTWOOD	40 18 00	-121 00 00
5727	23107.0		AVALON PLEASURE PIER	33 21 00	-118 19 00
5728	23107.0		AVALON PLEASURE PIER	33 21 00	-118 19 00
5729	23107.0		AVALON PLEASURE PIER	33 21 00	-118 19 00
5730	23107.0		AVALON PLEASURE PIER	33 21 00	-118 19 00
5731	23152.0		BURBANK WB AIRPORT	34 12 00	-118 22 00
5732	23152.0		BURBANK WB AIRPORT	34 12 00	-118 22 00
5733	23152.0		BURBANK WB AIRPORT	34 12 00	-118 22 00
5734	23152.0		BURBANK-GLEN-PAS AP	34 12 00	-118 22 00
5735	23152.0		BURBANK-GLEN-PAS AP	34 12 00	-118 22 00
5736	23152.0		BURBANK-GLEN-PAS AP	34 12 00	-118 22 00
5737	23152.0		BURBANK-GLEN-PAS AP	34 12 00	-118 22 00
5738	23152.0		BURBANK-GLEN-PAS AP	34 12 00	-118 22 00
5739	23152.0		BURBANK-GLEN-PAS AP	34 12 00	-118 22 00
5740	23152.0		BURBANK-GLEN-PAS AP	34 12 02	-118 21 27
5741	23152.0		BURBANK-GLEN-PAS AP	34 12 00	-118 22 00
5742	93191.0		EAST LOS ANGELES	34 00 00	-118 08 00
5743	3167.0		HAWTHORNE MUNI AP	33 55 00	-118 20 00
5744	3167.0		HAWTHORNE MUNI AP	33 55 00	-118 20 00
5745	3167.0		HAWTHORNE MUNI AP	33 55 00	-118 20 00
5746	3167.0		HAWTHORNE MUNI AP	33 55 22	-118 20 03
5747	3159.0		LANCASTER ATC	34 44 20	-118 12 54
5748	3159.0		LANCASTER ATC	34 44 28	-118 12 42
5749	3159.0		LANCASTER FOX FLD	34 45 00	-118 13 00
5750	3159.0		LANCASTER FOX FLD	34 44 00	-118 13 00
5751	3159.0		LANCASTER FOX FLD	34 44 00	-118 13 00
5752	3159.0		LANCASTER FSS	34 44 00	-118 13 00
5753	3159.0		LANCASTER FSS	34 44 00	-118 13 00
5754	3159.0		LANCASTER FSS	34 44 00	-118 13 00
5755	3159.0		LANCASTER FSS	34 44 00	-118 13 00
5756	3159.0		LANCASTER FSS	34 44 00	-118 13 00
5757	3159.0		LANCASTER FSS	34 44 00	-118 13 00
5758	3159.0		LANCASTER FSS	34 44 00	-118 13 00
5759	3159.0		LANCASTER FSS	34 44 00	-118 13 00
5760	3159.0		LANCASTER FSS	34 44 00	-118 13 00
5761	3159.0		LANCASTER FSS	34 44 00	-118 13 00
5762	23129.0	72297.0	LONG BEACH AP	33 48 42	-118 08 47
5763	23129.0		LONG BEACH DAUGHERTY	33 49 00	-118 10 00
5764	23129.0		LONG BEACH DAUGHERTY	33 49 00	-118 10 00
5765	23129.0		LONG BEACH DAUGHERTY	33 49 00	-118 10 00
5766	23129.0		LONG BEACH DAUGHERTY	33 49 00	-118 10 00
5767	23129.0		LONG BEACH DAUGHERTY	33 49 00	-118 10 00
5768	23129.0		LONG BEACH DAUGHERTY	33 49 00	-118 09 00
5769	23129.0		LONG BEACH DAUGHERTY	33 49 00	-118 09 00
5770	23129.0		LONG BEACH DAUGHERTY	33 49 00	-118 09 00
5771	23129.0		LONG BEACH DAUGHERTY	33 49 00	-118 09 00
5772	23129.0	72297.0	LONG BEACH DAUGHERTY	33 49 00	-118 09 00
5773	23129.0	72297.0	LONG BEACH DAUGHERTY	33 49 00	-118 09 00
5774	23129.0	72297.0	LONG BEACH DAUGHERTY AP	33 48 42	-118 08 47
5775	23129.0	72297.0	LONG BEACH WSCMO	33 49 00	-118 09 00
5776	23129.0	72297.0	LONG BEACH WSCMO	33 49 00	-118 09 00
5777	23129.0	72297.0	LONG BEACH WSO AIRPORT	33 49 00	-118 09 00
5778	23129.0	72297.0	LONG BEACH WSO AIRPORT	33 49 00	-118 09 00
5779	93134.0		LOS ANGELES CIVIC CENTER	34 03 00	-118 14 00
5780	93134.0		LOS ANGELES CIVIC CENTER	34 03 00	-118 14 00
5781	93134.0		LOS ANGELES CIVIC CENTER	34 03 00	-118 14 00
5782	93134.0		LOS ANGELES CIVIC CENTER 2	34 02 00	-118 14 00
5783	93134.0		LOS ANGELES DOWNTOWN	34 03 04	-118 14 07
5784	23174.0		LOS ANGELES INTL AP	33 56 00	-118 23 00
5785	23174.0		LOS ANGELES INTL AP	33 56 00	-118 23 00
5786	23174.0		LOS ANGELES INTL AP	33 56 00	-118 23 00
5787	23174.0		LOS ANGELES INTL AP	33 56 00	-118 23 00
5788	23174.0		LOS ANGELES INTL AP	33 56 00	-118 23 00
5789	23174.0		LOS ANGELES INTL AP	33 56 00	-118 23 00
5790	23174.0		LOS ANGELES INTL AP	33 56 00	-118 23 00
5791	23174.0		LOS ANGELES INTL AP	33 56 00	-118 23 00
5792	23174.0		LOS ANGELES INTL AP	33 56 00	-118 23 00
5793	23174.0	72295.0	LOS ANGELES INTL AP	33 56 17	-118 24 20
5794	23174.0	72295.0	LOS ANGELES INTL AP	33 56 17	-118 23 20
5795	93134.0		LOS ANGELES WB CITY	34 03 00	-118 15 00
5796	93134.0		LOS ANGELES WB CITY	34 03 00	-118 15 00
5797	93134.0		LOS ANGELES WB CITY	34 03 00	-118 14 00
5798	93134.0		LOS ANGELES WBO	33 03 00	-118 14 00
5799	93134.0		LOS ANGELES WBO	33 03 00	-118 14 00
5800	93134.0		LOS ANGELES WBO	34 03 00	-118 15 00
5801	93134.0		LOS ANGELES WBO	34 03 00	-118 15 00
5802	93134.0		LOS ANGELES WBO	34 03 00	-118 15 00
5803	93134.0		LOS ANGELES WBO	34 03 00	-118 14 00
5804	23174.0		LOS ANGELES WSO ARPT	33 56 00	-118 23 00
5805	23174.0		LOS ANGELES WSO ARPT	33 56 00	-118 23 00
5806	23174.0		LOS ANGELES WSO ARPT	33 56 00	-118 23 00
5807	23174.0		LOS ANGELES WSO ARPT	33 56 00	-118 23 00
5808	23174.0		LOS ANGELES WSO ARPT	33 56 00	-118 24 00
5809	23174.0		LOS ANGELES WSO ARPT	33 56 00	-118 24 00
5810	23174.0		LOS ANGELES WSO ARPT	33 56 00	-118 24 00
5811	23174.0	72295.0	LOS ANGELES WSO ARPT	33 56 00	-118 24 00
5812	23174.0	72295.0	LOS ANGELES WSO ARPT	33 56 00	-118 24 00
5813	23174.0	72295.0	LOS ANGELES WSO ARPT	33 56 00	-118 24 00
5814	23174.0	72295.0	LOS ANGELES WSO ARPT	33 56 00	-118 24 00
5815	23174.0	72295.0	LOS ANGELES WSO ARPT	33 56 17	-118 24 20
5816	93136.0		MOUNT WILSON	34 14 00	-118 04 00
5817	93136.0	72289.0	MOUNT WILSON	34 14 00	-118 04 00
5818	93136.0	72289.0	MOUNT WILSON	34 14 00	-118 04 00
5819	93136.0	72289.0	MOUNT WILSON	34 14 00	-118 04 00
5820	93136.0	72289.0	MOUNT WILSON	34 14 00	-118 04 00
5821	93136.0	72289.0	MOUNT WILSON	34 14 00	-118 04 00
5822	93136.0	72289.0	MOUNT WILSON	34 14 00	-118 04 00
5823	93136.0	72289.0	MOUNT WILSON	34 14 00	-118 04 00
5824	93136.0		MOUNT WILSON	34 14 00	-118 04 00
5825	93136.0		MOUNT WILSON	34 14 00	-118 04 00
5826	93136.0		MOUNT WILSON	34 14 00	-118 04 00
5827	93136.0	72289.0	MOUNT WILSON	34 14 00	-118 04 00
5828	93136.0	72289.0	MOUNT WILSON	34 14 00	-118 04 00
5829	23180.0		NEWHALL AIRPORT	34 24 00	-118 33 00
5830	23180.0		NEWHALL AIRPORT	34 24 00	-118 33 00
5831	23180.0		NEWHALL AP	34 24 00	-118 33 00
5832	23180.0		NEWHALL AP	34 24 00	-118 33 00
5833	53130.0		PACOIMA WHITEMAN AP	34 15 33	-118 24 48
5834	23182.0		PALMDALE AIRPORT	34 38 00	-118 05 00
5835	23182.0		PALMDALE AIRPORT	34 38 00	-118 05 00
5836	23182.0		PALMDALE AIRPORT	34 38 00	-118 05 00
5837	23182.0	72382.0	PALMDALE AIRPORT	34 38 00	-118 05 00
5838	23182.0	72382.0	PALMDALE AIRPORT	34 38 00	-118 05 00
5839	23182.0	72382.0	PALMDALE AIRPORT	34 38 00	-118 05 00
5840	23182.0	72382.0	PALMDALE AIRPORT	34 38 00	-118 05 00
5841	23182.0	72382.0	PALMDALE AIRPORT	34 38 00	-118 05 00
5842	23182.0	72382.0	PALMDALE AIRPORT	34 38 00	-118 05 00
5843	23182.0	72382.0	PALMDALE AIRPORT	34 37 46	-118 05 01
5844	23182.0		PALMDALE CAA AIRPORT	34 38 00	-118 05 00
5845	23182.0		PALMDALE CAA AIRPORT	34 38 00	-118 05 00
5846	23182.0		PALMDALE CAA AIRPORT	34 38 00	-118 05 00
5847	23182.0	72382.0	PALMDALE CAA AIRPORT	34 38 00	-118 05 00
5848	23182.0	72382.0	PALMDALE CAA AIRPORT	34 38 00	-118 05 00
5849	23182.0	72382.0	PALMDALE FAA AIRPORT	34 38 00	-118 05 00
5850	23182.0	72382.0	PALMDALE FAA AIRPORT	34 38 00	-118 05 00
5851	23121.0		PASADENA AAF	34 09 00	-118 08 00
5852	93117.0		SAN CLEMENTE IS NAAS	33 01 24	-118 35 17
5853	23187.0		SANDBERG	34 45 00	-118 44 00
5854	23187.0	72383.0	SANDBERG	34 44 37	-118 43 28
5855	23187.0	72383.0	SANDBERG	34 44 37	-118 43 28
5856	23187.0	72383.0	SANDBERG	34 44 37	-118 43 27
5857	23187.0		SANDBERG WSMO	34 45 00	-118 44 00
5858	23187.0		SANDBERG WSMO	34 45 00	-118 44 00
5859	23187.0		SANDBERG WSMO	34 45 00	-118 44 00
5860	23187.0		SANDBERG WSMO	34 45 00	-118 44 00
5861	23187.0	72383.0	SANDBERG WSMO	34 45 00	-118 44 00
5862	23187.0	72383.0	SANDBERG WSMO	34 45 00	-118 44 00
5863	23187.0	72383.0	SANDBERG WSMO	34 45 00	-118 44 00
5864	23187.0	72383.0	SANDBERG WSMO	34 45 00	-118 44 00
5865	23187.0	72383.0	SANDBERG WSMO	34 45 00	-118 44 00
5866	23191.0		SANTA CATALINA	33 25 00	-118 24 00
5867	23191.0		SANTA CATALINA	33 25 00	-118 24 00
5868	23191.0		SANTA CATALINA AP	33 24 18	-118 24 57
5869	23191.0		SANTA CATALINA AP	33 24 00	-118 25 00
5870	23191.0		SANTA CATALINA AP	33 24 00	-118 25 00
5871	23191.0		SANTA CATALINA AP	33 24 00	-118 25 00
5872	23191.0		SANTA CATALINA WB AIRPORT	33 24 00	-118 25 00
5873	23191.0		SANTA CATALINA WB AIRPORT	33 24 00	-118 25 00
5874	23191.0		SANTA CATALINA WB AIRPORT	33 24 00	-118 25 00
5875	23191.0		SANTA CATALINA WB AIRPORT	33 24 00	-118 25 00
5876	23191.0		SANTA CATALINA WB AIRPORT	33 24 00	-118 25 00
5877	23191.0		SANTA CATALINA WB AIRPORT	33 24 00	-118 25 00
5878	23191.0		SANTA CATALINA WB AIRPORT	33 24 00	-118 25 00
5879	23191.0		SANTA CATALINA WB AIRPORT	33 24 00	-118 25 00
5880	23191.0		SANTA CATALINA WB AIRPORT	33 24 00	-118 25 00
5881	23191.0		SANTA CATLNA BUFFALO	33 25 00	-118 24 00
5882	93197.0		SANTA MONICA WB AIRPORT	34 01 00	-118 27 00
5883	93197.0		SANTA MONICA WB AIRPORT	34 01 00	-118 27 00
5884	93197.0		SANTA MONICA WB AIRPORT	34 01 00	-118 27 00
5885	93197.0		SANTA MONICA WB AIRPORT	34 01 00	-118 27 00
5886	93197.0		SANTA MONICA WB AIRPORT	34 00 57	-118 27 05
5887	93197.0		SANTA MONICA WB AIRPORT	34 01 00	-118 27 00
5888	93197.0		SANTA MONICA WB AP	34 01 00	-118 27 00
5889	3122.0		TORRANCE	33 48 00	-118 20 00
5890	3122.0		TORRANCE	33 48 00	-118 20 00
5891	3122.0		TORRANCE	33 48 00	-118 20 00
5892	3122.0		TORRANCE	33 48 00	-118 20 00
5893	3122.0		TORRANCE	33 48 00	-118 20 00
5894	3122.0		TORRANCE	33 48 06	-118 20 01
5895	3122.0		TORRANCE	33 48 06	-118 20 28
5896	3122.0		TORRANCE AIRPORT	33 48 06	-118 20 28
5897	23130.0		VAN NUYS AIRPORT	34 13 00	-118 30 00
5898	23130.0		VAN NUYS AIRPORT	34 13 00	-118 30 00
5899	23130.0		VAN NUYS AIRPORT	34 13 00	-118 29 00
5900	23130.0		VAN NUYS AIRPORT	34 13 00	-118 29 00
5901	23130.0		VAN NUYS AIRPORT	34 13 00	-118 29 00
5902	23130.0		VAN NUYS AIRPORT	34 13 00	-118 29 00
5903	23130.0		VAN NUYS AIRPORT	34 13 00	-118 29 00
5904	23130.0		VAN NUYS AIRPORT	34 13 00	-118 29 00
5905	23130.0		VAN NUYS AIRPORT	34 13 00	-118 29 00
5906	23130.0		VAN NUYS AIRPORT	34 12 35	-118 29 21
5907	93242.0		MADERA MUNICIPAL AP	36 59 16	-120 06 38
5908	23211.0		HAMILTON AF BASE	38 04 00	-122 31 00
5909	23211.0		HAMILTON AF BASE	38 04 00	-122 31 00
5910	23211.0		HAMILTON AF BASE	38 04 00	-122 31 00
5911	23211.0		HAMILTON AFB	38 03 00	-122 30 00
5912	23211.0		HAMILTON AFB	38 04 00	-122 31 00
5913	23211.0		HAMILTON AFB	38 04 00	-122 31 00
5914	23211.0		HAMILTON AFB	38 03 00	-122 30 00
5915	23211.0		HAMILTON FIELD	38 03 00	-122 30 00
5916	23211.0		HAMILTON FIELD	38 03 00	-122 30 00
5917	23211.0		HAMILTON FIELD	38 03 00	-122 30 00
5918	23211.0		HAMILTON FIELD	38 03 00	-122 30 00
5919	23211.0		HAMILTON FIELD	38 03 00	-122 30 00
5920	23211.0		HAMILTON FIELD	38 04 00	-122 31 00
5921	23211.0		HAMILTON FIELD	38 04 00	-122 31 00
5922	23290.0		POINT REYES	38 00 00	-123 01 00
5923	23290.0		POINT REYES	38 00 00	-123 01 00
5924	23290.0		POINT REYES	38 00 00	-123 01 00
5925	23290.0		POINT REYES	38 00 00	-123 01 00
5926	23290.0		POINT REYES	38 00 00	-123 00 00
5927	23290.0		POINT REYES LIGHT ST	38 00 00	-123 00 00
5928	23290.0		POINT REYES LIGHT ST	38 00 00	-123 01 00
5929	23290.0	72495.0	POINT REYES LIGHT ST	38 00 00	-123 01 00
5930	23256.0		FORT BRAGG	39 24 00	-123 49 00
5931	23256.0		FORT BRAGG	39 24 00	-123 49 00
5932	23256.0		FORT BRAGG	39 24 00	-123 49 00
5933	23256.0		FORT BRAGG AVN	39 24 00	-123 49 00
5934	23256.0		FORT BRAGG AVN	39 24 00	-123 49 00
5935	23256.0		FORT BRAGG AVN	39 24 00	-123 49 00
5936	23256.0		FORT BRAGG AVN	39 24 00	-123 49 00
5937	23256.0		FORT BRAGG AWY	39 27 00	-123 48 00
5938	23256.0		FORT BRAGG AWY	39 27 00	-123 48 00
5939	23256.0		FORT BRAGG AWY	39 27 00	-123 48 00
5940	23256.0		FORT BRAGG AWY	39 27 00	-123 48 00
5941	23256.0		FORT BRAGG AWY	39 27 00	-123 48 00
5942	23256.0		FORT BRAGG AWY	39 27 00	-123 48 00
5943	23256.0		FORT BRAGG AWY	39 27 00	-123 48 00
5944	23256.0		FORT BRAGG AWY	39 27 00	-123 48 00
5945	23256.0		FORT BRAGG AWY	39 27 00	-123 48 00
5946	23256.0		FORT BRAGG AWY	39 27 00	-123 48 00
5947	23256.0		FORT BRAGG AWY	39 27 00	-123 48 00
5948	23256.0		FORT BRAGG AWY	39 27 00	-123 48 00
5949	23256.0		FORT BRAGG AWY	39 27 00	-123 48 00
5950	23256.0		FORT BRAGG AWY	39 27 00	-123 48 00
5951	93208.0		POINT ARENA	38 57 00	-123 44 00
5952	93208.0		POINT ARENA LIGHT STN	38 57 00	-123 44 00
5953	93208.0		POINT ARENA LIGHT STN	38 57 00	-123 44 00
5954	23275.0		UKIAH FAA AIRPORT	39 08 00	-123 12 00
5955	23275.0		UKIAH FAA AIRPORT	39 08 00	-123 12 00
5956	23275.0		UKIAH FAA AIRPORT	39 08 00	-123 12 00
5957	23275.0		UKIAH FAA AIRPORT	39 08 00	-123 12 00
5958	23275.0		UKIAH MUNICIPAL AP	39 08 00	-123 12 00
5959	23275.0		UKIAH MUNICIPAL AP	39 08 00	-123 12 00
5960	23275.0		UKIAH MUNICIPAL AP	39 08 00	-123 12 00
5961	23275.0		UKIAH MUNICIPAL AP	39 08 00	-123 12 00
5962	23275.0		UKIAH MUNICIPAL AP	39 07 33	-123 12 03
5963	93243.0		MERCED 23 WSW	37 14 27	-120 52 54
5964	23257.0		MERCED MUNICIPAL AP	37 18 00	-120 28 00
5965	23257.0		MERCED MUNICIPAL AP	37 18 00	-120 28 00
5966	23257.0		MERCED MUNICIPAL AP	37 17 00	-120 31 00
5967	23257.0		MERCED MUNICIPAL AP	37 17 00	-120 31 00
5968	23257.0		MERCED MUNICIPAL AP	37 17 00	-120 31 00
5969	23257.0		MERCED MUNICIPAL AP	37 17 00	-120 31 00
5970	23257.0		MERCED MUNICIPAL AP	37 17 00	-120 31 00
5971	23257.0		MERCED MUNICIPAL AP	37 17 05	-120 30 46
5972	94264.0		ALTURAS	41 30 00	-120 32 00
5973	94299.0		ALTURAS MUNI AP	41 29 29	-120 33 52
5974	94299.0		ALTURAS MUNI AP	41 29 29	-120 33 52
5975	3181.0		MAMMOTH LAKES AP	37 38 00	-118 51 00
5976	3181.0		MAMMOTH LAKES MAMMOTH-JUNE LAK	37 38 00	-118 51 00
5977	3181.0		MAMMOTH LAKES MAMMOTH-JUNE LAK	37 38 00	-118 51 00
5978	93177.0		MONO LAKE	38 00 00	-119 10 00
5979	93217.0		FORT ORD	36 41 00	-121 46 00
5980	93217.0		FORT ORD	36 41 00	-121 46 00
5981	93217.0		FORT ORD	36 41 00	-121 46 00
5982	93217.0		FORT ORD	36 41 00	-121 46 00
5983	93217.0		FRITZSCHE AAF	36 41 00	-121 46 00
5984	93217.0		FRITZSCHE AAF	36 41 00	-121 46 00
5985	93217.0		FRITZSCHE AAF	36 41 00	-121 46 00
5986	93217.0		FRITZSCHE AAF	36 41 00	-121 46 00
5987	23260.0		MONTEREY	36 35 00	-121 51 00
5988	23259.0		MONTEREY FAA AIRPORT	36 35 00	-121 51 00
5989	23259.0		MONTEREY FAA AIRPORT	36 35 00	-121 51 00
5990	23259.0		MONTEREY NALF	36 35 00	-121 51 00
5991	23259.0		MONTEREY PENINSUL AP	36 35 00	-121 50 00
5992	23259.0		MONTEREY PENINSUL AP	36 35 00	-121 51 00
5993	23259.0		MONTEREY PENINSUL AP	36 35 00	-121 51 00
5994	23259.0		MONTEREY PENINSUL AP	36 35 00	-121 51 00
5995	23259.0		MONTEREY PENINSUL AP	36 35 00	-121 51 00
5996	23259.0		MONTEREY PENINSUL AP	36 35 00	-121 51 00
5997	23259.0		MONTEREY PENINSUL AP	36 35 00	-121 51 00
5998	23259.0		MONTEREY PENINSUL AP	36 35 17	-121 50 43
5999	23233.0		SALINAS AP	36 40 00	-121 39 00
6000	23233.0		SALINAS AP	36 41 00	-121 37 00
6001	23233.0		SALINAS AP	36 42 00	-121 40 00
6002	23233.0		SALINAS AP	36 39 42	-121 36 29
6003	23233.0		SALINAS AP	36 39 42	-121 36 29
6004	23233.0		SALINAS AP	36 39 49	-121 36 29
6005	23233.0		SALINAS FAA AIRPORT	36 41 00	-121 37 00
6006	23233.0		SALINAS FAA AIRPORT	36 41 00	-121 37 00
6007	23233.0		SALINAS FAA AIRPORT	36 40 00	-121 36 00
6008	23233.0		SALINAS FAA AIRPORT	36 40 00	-121 36 00
6009	23233.0		SALINAS FAA AIRPORT	36 40 00	-121 36 00
6010	23233.0		SALINAS FAA AIRPORT	36 40 00	-121 36 00
6011	23233.0		SALINAS FAA AIRPORT	36 40 00	-121 36 00
6012	23233.0		SALINAS FAA AIRPORT	36 40 00	-121 36 00
6013	93227.0		NAPA COUNTY AP	38 13 00	-122 17 00
6014	93227.0		NAPA COUNTY AP	38 13 00	-122 17 00
6015	93227.0		NAPA COUNTY AP	38 13 00	-122 17 00
6016	93227.0		NAPA COUNTY AP	38 12 37	-122 17 05
6017	23226.0		DONNER SUMMIT	39 19 00	-120 20 00
6018	23226.0		DONNER SUMMIT	39 19 00	-120 20 00
6019	23226.0		DONNER SUMMIT CAA	39 19 00	-120 20 00
6020	23226.0		DONNER SUMMIT CAA	39 19 00	-120 20 00
6021	23226.0		DONNER SUMMIT CAA	39 19 00	-120 20 00
6022	3166.0		FULLERTON MUNI AP	33 52 00	-117 58 00
6023	3166.0		FULLERTON MUNI AP	33 52 00	-117 58 00
6024	3166.0		FULLERTON MUNI AP	33 52 00	-117 58 00
6025	3166.0		FULLERTON MUNI AP	33 52 19	-117 58 44
6026	3107.0		NEWPORT BEACH	33 36 00	-117 54 00
6027	3107.0		NEWPORT BEACH HARBOR	33 36 00	-117 53 00
6028	3107.0		NEWPORT BEACH HARBOR	33 36 00	-117 53 00
6029	3107.0		NEWPORT BEACH HARBOR	33 36 00	-117 53 00
6030	3107.0		NEWPORT BEACH HARBOR	33 36 10	-117 53 05
6031	3107.0		NEWPORT BEACH HARBOR	33 36 10	-117 53 05
6032	3107.0		NEWPORT BEACH HARBOR	33 36 09	-117 52 49
6033	3107.0		NEWPORT BEACH HARBOR	33 36 09	-117 52 49
6034	3107.0		NEWPORT BEACH HARBOR	33 36 00	-117 53 00
6035	3107.0		NEWPORT BEACH HARBOR	33 36 00	-117 53 00
6036	23125.0		ORANGE COUNTY AAF	33 40 00	-117 52 00
6037	23125.0		ORANGE COUNTY AAF	33 40 00	-117 52 00
6038	93184.0		SANTA ANA JOHN WAYNE	33 42 00	-117 52 00
6039	93184.0		SANTA ANA JOHN WAYNE	33 40 00	-117 52 00
6040	93184.0		SANTA ANA JOHN WAYNE	33 40 00	-117 52 00
6041	93184.0		SANTA ANA JOHN WAYNE	33 40 00	-117 52 00
6042	93184.0		SANTA ANA JOHN WAYNE	33 40 00	-117 53 00
6043	93184.0		SANTA ANA JOHN WAYNE	33 40 00	-117 53 00
6044	93184.0		SANTA ANA JOHN WAYNE	33 40 00	-117 53 00
6045	93184.0		SANTA ANA JOHN WAYNE	33 40 00	-117 53 00
6046	93184.0		SANTA ANA JOHN WAYNE	33 40 48	-117 51 59
6047	53117.0		SANTA ANNA MOUNTAINS	33 49 04	-117 38 06
6048	23224.0		AUBURN	38 57 00	-121 04 00
6049	23224.0		AUBURN	38 57 00	-121 04 00
6050	23224.0		AUBURN	38 57 00	-121 04 00
