	station_id	WMO_id	station_name	latitude	longitude	start_date	end_date	elevation	isRadio
7129	24015		AKRON 1 N	40.17	-103.22	19950101	19960206	1420.9776000000002	
7130	24015		AKRON 1 N	40.17	-103.23	19960206	19960301	1420.9776000000002	
7131	24015		AKRON CAA AIRPORT	40.12	-103.17	19471201	19471231	1398.1176	
7132	24015		AKRON CAA AIRPORT	40.12	-103.17	19471231	19500101	1398.1176	
7133	24015		AKRON CAA AIRPORT	40.12	-103.17	19500101	19590101	1399.0320000000002	
7134	24015		AKRON FAA AIRPORT	40.17	-103.22	19600701	19820101	1431.036	
7135	24015		AKRON FAA AIRPORT	40.17	-103.22	19820101	19860711	1431.036	
7136	24015		AKRON FAA AIRPORT	40.17	-103.22	19860711	19870824	1431.036	
7137	24015		AKRON FAA AIRPORT	40.17	-103.22	19870824	19870929	1431.036	
7138	24015		AKRON FAA AIRPORT	40.17	-103.22	19870929	19880309	1431.036	
7139	24015		AKRON WASHINGTON CO	40.17	-103.23	19960301	99991231	1420.9776000000002	
7140	24015		AKRON WASHINGTON CO	40.1	-103.13	19370501	19381231	1417.0152	
7141	24015		AKRON WASHINGTON CO	40.12	-103.17	19390101	19471201	1398.1176	
7142	24015		AKRON WASHINGTON CO	40.12	-103.17	19590101	19591231	1399.0320000000002	
7143	94074		NUNN 7 NNE	40.81	-104.75	20030706	99991231	1652.6256	
7144	54729		DANBURY	41.37	-73.48	10101	99991231	60.96	
7145	94772		NEW HAVEN	41.3	-72.93	18730401	18910101	32.9184	
7146	94772		NEW HAVEN	41.3	-72.93	18910101	19040101	32.9184	
7147	94772		NEW HAVEN	41.3	-72.93	19040101	19190101	36.8808	
7148	94772		NEW HAVEN	41.3	-72.93	19190101	19281231	22.86	
7149	94772		NEW HAVEN	41.3	-72.93	19281231	19290501	22.86	
7150	94772		NEW HAVEN	41.3	-72.93	19290501	19290531	22.86	
7151	94772		NEW HAVEN	41.3	-72.93	19290531	19300101	22.86	
7152	94772		NEW HAVEN	41.3	-72.93	19300101	19431231	22.86	
7153	14766		PUTNAM	41.9	-71.93	19370101	19461231	138.0744	
7154	14766		PUTNAM	41.9	-71.93	19461231	19541101	138.0744	
7155	14766		PUTNAM	41.9	-71.93	19541101	19620531	138.0744	
7156	94780		STAMFORD 2ND ORDER	41.05	-73.53	19340301	19371231		
7157	14718		STRATFORD	41.17	-73.13	19421201	19421231	3.9624	
7158	14718		STRATFORD	41.17	-73.13	19421231	19430801	3.9624	
7159	14718		STRATFORD	41.17	-73.13	19430801	19440630	3.9624	
7160	94702	72504.0	BRIDGEPORT SIKORSKY AP	41.16	-73.13	19960501	99991231	8.5344	
7161	94702		BRIDGEPORT WSO ARPT	41.17	-73.13	19411201	19421130	3.9624	
7162	94702		BRIDGEPORT WSO ARPT	41.17	-73.13	19421130	19440101	3.9624	
7163	94702		BRIDGEPORT WSO ARPT	41.17	-73.13	19440101	19450101	3.9624	
7164	94702		BRIDGEPORT WSO ARPT	41.17	-73.13	19450101	19480101	3.9624	
7165	94702		BRIDGEPORT WSO ARPT	41.17	-73.13	19480101	19480601	7.9248	
7166	94702		BRIDGEPORT WSO ARPT	41.17	-73.13	19480601	19480630	7.9248	
7167	94702		BRIDGEPORT WSO ARPT	41.17	-73.13	19480630	19610101	7.9248	
7168	94702	72504.0	BRIDGEPORT WSO ARPT	41.17	-73.13	19610101	19730101	8.5344	
7169	94702	72504.0	BRIDGEPORT WSO ARPT	41.17	-73.13	19730101	19731201	8.5344	
7170	94702	72504.0	BRIDGEPORT WSO ARPT	41.17	-73.13	19731201	19811231	8.5344	
7171	94702	72504.0	BRIDGEPORT WSO ARPT	41.17	-73.13	19820101	19950101	8.5344	
7172	94702	72504.0	BRIDGEPORT WSO ARPT	41.17	-73.13	19950101	19960501	8.5344	
7173	54734		DANBURY MUNICIPAL AP	41.37	-73.48	19730501	19811231	133.1976	
7174	54734		DANBURY MUNICIPAL AP	41.37	-73.48	19811231	19930101	133.1976	
7175	54734		DANBURY MUNICIPAL AP	41.37	-73.48	19930101	19950101	139.2936	
7176	54734		DANBURY MUNICIPAL AP	41.37	-73.48	19950101	19980513	139.2936	
7177	54734		DANBURY MUNICIPAL AP	41.37	-73.48	19980513	99991231	139.2936	
7178	94719		E HARTFORD RENTSCHLR	41.77	-72.63	19450515	19501016	12.192	
7179	94719		E HARTFORD RENTSCHLR	41.77	-72.63	19501016	19620101	14.9352	
7180	94719		E HARTFORD RENTSCHLR	41.77	-72.63	19620101	19660420	14.9352	
7181	94719		E HARTFORD RENTSCHLR	41.75	-72.62	19660420	99991231	14.9352	
7182	94760		HARTFORD	41.77	-72.67	19040901	19041001	47.8536	
7183	94760		HARTFORD	41.77	-72.67	19041001	19200101	47.8536	
7184	94760		HARTFORD	41.77	-72.67	19200101	19321231	47.8536	
7185	94760		HARTFORD	41.77	-72.68	19330101	19401231	32.9184	
7186	14721		HARTFORD BRADLEY AP	41.93	-72.68	19410901	19451031	53.0352	
7187	14740		HARTFORD BRADLEY AP	41.93	-72.68	19470401	19480101	53.0352	
7188	14740		HARTFORD BRADLEY AP	41.93	-72.68	19480101	19490101	53.0352	
7189	14740		HARTFORD BRADLEY AP	41.93	-72.68	19490101	19490131	53.0352	
7190	14740		HARTFORD BRADLEY AP	41.93	-72.68	19490131	19530101	53.0352	
7191	14740		HARTFORD BRADLEY AP	41.93	-72.68	19530101	19540801	64.92240000000001	
7192	14752		HARTFORD BRAINARD FD	41.73	-72.65	19300218	19330801	4.572	
7193	14752		HARTFORD BRAINARD FD	41.73	-72.65	19330801	19360324	4.572	
7194	14752		HARTFORD BRAINARD FD	41.75	-72.63	19360324	19381228	13.1064	
7195	14752		HARTFORD BRAINARD FD	41.75	-72.63	19381228	19390101	13.1064	
7196	14752		HARTFORD BRAINARD FD	41.73	-72.65	19391031	19400229	6.4008	
7197	14752		HARTFORD BRAINARD FD	41.73	-72.65	19730818	19731203	7.62	
7198	14752		HARTFORD BRAINARD FD	41.73	-72.65	19731203	19771130	7.62	
7199	14752		HARTFORD BRAINARD FD	41.73	-72.65	19771130	19811231	5.7912	
7200	14752		HARTFORD BRAINARD FD	41.73	-72.65	19811231	19950101	5.7912	
7201	14752		HARTFORD BRAINARD FD	41.75	-72.63	19390101	19390304	13.1064	
7202	14752		HARTFORD BRAINARD FD	41.75	-72.63	19390304	19391031	13.1064	
7203	14752		HARTFORD BRAINARD FD	41.73	-72.65	19950101	19970515	5.7912	
7204	14752		HARTFORD BRAINARD FD	41.74	-72.65	19970515	99991231	5.7912	
7205	14752		HARTFORD BRAINARD FIELD	41.73	-72.65	19400229	19540810	6.4008	
7206	14752		HARTFORD BRAINARD FIELD	41.73	-72.65	19540810	19540901	4.572	
7207	14752		HARTFORD BRAINARD FIELD	41.73	-72.65	19540901	19720801	4.572	
7208	14740		HARTFORD WSO AIRPORT	41.93	-72.68	19540801	19550101	64.92240000000001	
7209	14740		HARTFORD WSO AIRPORT	41.93	-72.68	19550101	19590101	64.92240000000001	
7210	14740	72508.0	HARTFORD WSO AIRPORT	41.93	-72.68	19590101	19661201	61.2648	
7211	14740	72508.0	HARTFORD WSO AIRPORT	41.93	-72.68	19661201	19690101	61.2648	
7212	14740	72508.0	HARTFORD WSO AIRPORT	41.93	-72.68	19690101	19811231	61.2648	
7213	14740	72508.0	HARTFORD WSO AIRPORT	41.93	-72.68	19820101	19901001	61.2648	
7214	14740	72508.0	HARTFORD WSO AIRPORT	41.93	-72.68	19901001	19950101	61.2648	
7215	14740	72508.0	HARTFORD WSO AIRPORT	41.93	-72.68	19950101	19960401	61.2648	
7216	14740	72508.0	HARTFORD WSO AIRPORT	41.94	-72.68	19960401	99991231	61.2648	
7217	4744		MIDDLETOWN WB	41.55	-72.55	19560401	19560501	41.148	
7218	4744		MIDDLETOWN WB	41.55	-72.55	19560501	19560531	41.148	
7219	4744		MIDDLETOWN WB	41.55	-72.55	19560531	19580101	41.148	
7220	4744		MIDDLETOWN WB	41.55	-72.55	19580101	19611231	41.148	
7221	4744		MIDDLETOWN WB	41.55	-72.55	19611231	99991231	41.148	
7222	54788		MERIDEN MARKHAM MUNI	41.52	-72.83	19671201	19710101	30.48	
7223	54788		MERIDEN MARKHAM MUNI	41.52	-72.83	19710101	19811231	32.308800000000005	
7224	54788		MERIDEN MARKHAM MUNI	41.52	-72.83	19811231	19930101	32.308800000000005	
7225	54788		MERIDEN MARKHAM MUNI	41.52	-72.83	19930101	19950101	31.3944	
7226	54788		MERIDEN MARKHAM MUNI	41.52	-72.83	19950101	19990804	31.3944	
7227	54788		MERIDEN MARKHAM MUNI	41.51	-72.83	19990804	99991231	31.3944	
7228	14758		NEW HAVEN TWEED AIRP	41.27	-72.88	19340101	19380101	3.6576000000000004	
7229	14758		NEW HAVEN TWEED AIRP	41.27	-72.88	19380101	19480101	3.6576000000000004	
7230	14758		NEW HAVEN TWEED AIRP	41.27	-72.88	19771031	19950101	7.315200000000001	
7231	14758		NEW HAVEN TWEED AIRP	41.27	-72.88	19950101	20011114	7.315200000000001	
7232	14758		NEW HAVEN TWEED AIRP	41.26	-72.89	20011114	99991231	4.2672	
7233	14758		NEW HAVEN WB AIRPORT	41.27	-72.88	19480101	19581201	3.6576000000000004	
7234	14758		NEW HAVEN WB AIRPORT	41.27	-72.88	19581201	19690101	7.315200000000001	
7235	14758		NEW HAVEN WB AIRPORT	41.27	-72.88	19690101	19771031	7.315200000000001	
7236	14707		GROTON NEW LONDON AP	41.33	-72.05	19421201	19440131	4.2672	
7237	14707		GROTON NEW LONDON AP	41.33	-72.05	19891114	19950101	4.2672	
7238	14707		GROTON NEW LONDON AP	41.33	-72.05	19500601	19670101	3.048	
7239	14707		GROTON NEW LONDON AP	41.33	-72.05	19670101	19701201	4.2672	
7240	14707		GROTON NEW LONDON AP	41.33	-72.05	19701201	19891114	4.2672	
7241	14707		GROTON NEW LONDON AP	41.33	-72.05	19950101	19991208	4.2672	
7242	14707		GROTON NEW LONDON AP	41.33	-72.05	19991208	99991231	4.2672	
7243	4723		STAFFORD SPRINGS	41.95	-72.3	19580501	19591201	174.04080000000002	
7244	4723		STAFFORD SPRINGS	41.95	-72.3	19591201	19591231	164.8968	
7245	54767		WILLIMANTIC WINDHM A	41.77	-72.18	19491109	19530801	73.152	
7246	54767		WILLIMANTIC WINDHM A	41.74	-72.18	19950428	99991231	75.2856	
7247	64704		DELAWARE LIGHTSHIP	38.45	-74.58	19610101	19610901	4.8768	
7248	64704		DELAWARE LIGHTSHIP	38.45	-74.58	19610901	19701231	4.8768	
7249	13707		DOVER AFB	39.18	-75.5	19421201	19440101	7.9248	
7250	13707		DOVER AFB	39.13	-75.47	19440101	19460930	7.010400000000001	
7251	13707		DOVER AFB	39.13	-75.47	19460930	19461231	7.010400000000001	
7252	13707		DOVER AFB	39.13	-75.47	19461231	19490701	7.010400000000001	
7253	13707		DOVER AFB	39.13	-75.47	19490701	19490930	7.010400000000001	
7254	13707		DOVER AFB	39.13	-75.47	19500801	19530101	6.096	
7255	13707		DOVER AFB	39.13	-75.47	19530101	19550101	7.9248	
7256	13707		DOVER AFB	39.13	-75.47	19550101	19580101	10.0584	
7257	13707		DOVER AFB	39.13	-75.47	19580101	19670101	11.8872	
7258	13707		DOVER AFB	39.13	-75.47	19670101	19811231	7.010400000000001	
7259	13707		DOVER AFB	39.13	-75.47	19811231	19950101	7.010400000000001	
7260	13707		DOVER AFB	39.13	-75.47	19950101	99991231	7.010400000000001	
7261	13708		NEW CASTLE AAB	39.68	-75.52	19420801	19440101	22.86	
7262	13708		NEW CASTLE AAB	39.68	-75.6	19440101	19460101	24.0792	
7263	13708		NEW CASTLE AAB	39.68	-75.58	19460101	19460228	24.0792	
7264	13708		NEW CASTLE AAB	39.68	-75.58	19460228	19550101	24.0792	
7265	13708		NEW CASTLE AAB	39.68	-75.58	19550101	19570731	24.0792	
7266	13781		WILMINGTN NEW CASTLE	39.67	-75.6	19330508	19340531		
7267	13781		WILMINGTN NEW CASTLE	39.67	-75.6	19330501	19330508		
7268	13781		WILMINGTN NEW CASTLE	39.67	-75.6	19470519	19471107	24.384	
7269	13781		WILMINGTN NEW CASTLE	39.67	-75.6	19471107	19480101	24.384	
7270	13781		WILMINGTON DUPONT AP	39.77	-75.6	19290601	19300228		
7271	13781		WILMINGTON DUPONT AP	39.77	-75.6	19420427	19421208		
7272	13781		WILMINGTON NEW CASTLE	39.67	-75.6	20030410	99991231	24.0792	
7273	13781		WILMINGTON WSO ARPT	39.67	-75.6	19480101	19560101	24.384	
7274	13781		WILMINGTON WSO ARPT	39.67	-75.6	19611201	19730101	28.956000000000003	
7275	13781		WILMINGTON WSO ARPT	39.67	-75.6	19730101	19850501	28.956000000000003	
7276	13781		WILMINGTON WSO ARPT	39.67	-75.6	19850501	19900828	24.0792	
7277	13781		WILMINGTON WSO ARPT	39.67	-75.6	19900828	19941001	24.0792	
7278	13781		WILMINGTON WSO ARPT	39.67	-75.6	19941001	19950101	24.0792	
7279	13781		WILMINGTON WSO ARPT	39.67	-75.6	19560101	19611201	28.956000000000003	
7280	13781		WILMINGTON WSO ARPT	39.67	-75.6	19950101	20030303	24.0792	
7281	13781		WILMINGTON WSO ARPT	39.67	-75.6	20030303	20030410	24.0792	
7282	93704		DELAWARE BREAKWATER	38.8	-75.1	19300201	19380101	7.010400000000001	
7283	93704		DELAWARE BREAKWATER	38.8	-75.1	19380101	19420101	7.010400000000001	
7284	93704		DELAWARE BREAKWATER	38.8	-75.1	19420101	19420630	7.010400000000001	
7285	93704		DELAWARE BREAKWATER	38.8	-75.08	19480101	99991231	6.096	
7286	13764		GEORGETOWN SUSSEX CO	38.68	-75.37	19490401	19500930	15.5448	
7287	13764		GEORGETOWN SUSSEX CO	38.68	-75.37	19520601	19580930	15.5448	
7288	13764		GEORGETOWN SUSSEX CO	38.68	-75.37	19740201	19811231	15.5448	
7289	13764		GEORGETOWN SUSSEX CO	38.68	-75.37	19811231	19930101	15.5448	
7290	13764		GEORGETOWN SUSSEX CO	38.68	-75.37	19440201	19450930	13.716000000000001	
7291	13764		GEORGETOWN SUSSEX CO	38.68	-75.37	19930101	19950101	15.5448	
7292	13764		GEORGETOWN SUSSEX CO	38.68	-75.37	19950101	19971008	15.5448	
7293	13764		GEORGETOWN SUSSEX CO	38.69	-75.36	19971008	99991231	15.5448	
7294	93716		REHOBETH	38.72	-75.13	19421001	19430731	3.048	
7295	93716		REHOBETH	38.72	-75.13	19430731	19490601	3.048	
7296	93716		REHOBETH	38.72	-75.13	19490601	19510930	3.048	
7297	3824		BLOUNTSTOWN	30.47	-85.03	19370201	19370630	60.96	
7298	12879	72224.0	CAPE SAN BLAS SITE D	29.68	-85.35	19610101	19950101	3.048	
7299	12879	72224.0	CAPE SAN BLAS SITE D	29.68	-85.35	19950101	99991231	3.048	
7300	13851		MARIANNA AAF	30.83	-85.2	19421001	19421201	32.9184	
7301	13851		MARIANNA AAF	30.83	-85.2	19421201	19451130	32.9184	
7302	12869		ARCADIA	27.18	-81.77	10101	99991231	20.1168	
7303	12831		ASTOR PARK AAF	29.1	-81.72	19450201	19451130	38.1	
7304	12831		ASTOR PARK AAF	29.1	-81.72	19451130	19451231	38.1	
7305	12804		AVON PARK GUN RANGE	27.65	-81.35	19431201	19450930	21.031200000000002	
7306	12804	74796.0	AVON PARK GUN RANGE	27.63	-81.33	19641201	19760101	20.1168	
7307	12804	74796.0	AVON PARK GUN RANGE	27.65	-81.33	19760101	19950101	20.1168	
7308	12804	74796.0	AVON PARK GUN RANGE	27.65	-81.33	19950101	99991231	20.1168	
7309	12809		BARTOW MUNICIPAL ARP	27.95	-81.78	19430901	19431231	39.9288	
7310	12809		BARTOW MUNICIPAL ARP	27.95	-81.78	19431231	19440401	39.9288	
7311	12809		BARTOW MUNICIPAL ARP	27.95	-81.78	19440401	19451130	39.9288	
7312	12809		BARTOW MUNICIPAL ARP	27.95	-81.78	19451130	19550101	39.9288	
7313	12809		BARTOW MUNICIPAL ARP	27.95	-81.78	19550101	19601231	39.9288	
7314	12870		BELLE GLADE	26.65	-80.65	10101	99991231	4.8768	
7315	12803		BOCA RATON AAF	26.37	-80.1	19421201	19471130	4.8768	
7316	12828		BUSHNELL AAF	28.68	-82.08	19440501	19450831	27.127200000000002	
7317	12872		CLEWISTON	26.67	-81.0	19420901	19450930	7.010400000000001	
7318	12845		COCOA BCH BANANA RVR	28.25	-80.6	19420501	19470731	10.972800000000001	
7319	12867		COCOA BCH PTRK AFB	28.23	-80.6	19500101	19570101	7.010400000000001	
7320	12867		COCOA BCH PTRK AFB	28.23	-80.6	19570101	19590101	7.9248	
7321	12867	74795.0	COCOA BCH PTRK AFB	28.23	-80.6	19590101	19811231	3.048	
7322	12867	74795.0	COCOA BCH PTRK AFB	28.23	-80.6	19811231	19950101	3.048	
7323	12867	74795.0	COCOA BCH PTRK AFB	28.23	-80.6	19950101	99991231	3.048	
7324	12822		CROSS CITY AAF	29.63	-83.12	19431201	19440228	14.020800000000001	
7325	12822		CROSS CITY AAF	29.63	-83.12	19440228	19441231	14.020800000000001	
7326	12846		DAYTONA BEACH NAS	29.18	-81.07	19431101	19460131	18.8976	
7327	12847		DELAND NAS	29.08	-81.42	19430101	19451231	32.004000000000005	
7328	12880		DELTA SEVEN	25.9	-81.72	19601201	19621130	3.048	
7329	12848		DINNER KEY NAF	25.73	-80.23	19400201	19431231	3.9624	
7330	12848		DINNER KEY NAF	25.73	-80.23	19431231	19440301	3.9624	
7331	12848		DINNER KEY NAF	25.73	-80.23	19440301	19450101	3.9624	
7332	12848		DINNER KEY NAF	25.73	-80.23	19450101	19450430	3.9624	
7333	12891		DRY TORTUGAS LIGHT S	24.63	-82.92	18981101	18991231	2.1336	
7334	12891		DRY TORTUGAS LIGHT S	24.63	-82.92	18991231	19360801	2.1336	
7335	12891		DRY TORTUGAS LIGHT S	24.63	-82.92	19360801	19401231	2.1336	
7336	12891		DRY TORTUGAS LIGHT S	24.63	-82.92	19401231	19441201	2.1336	
7337	12891		DRY TORTUGAS LIGHT S	24.63	-82.92	19441201	19721231	2.1336	
7338	12891		DRY TORTUGAS LIGHT S	24.63	-82.92	19721231	19740301	2.1336	
7339	12891		DRY TORTUGAS LIGHT S	24.63	-82.92	19740301	19740531	2.1336	
7340	12891		DRY TORTUGAS LIGHT S	24.63	-82.92	19740531	19760501	2.1336	
7341	12891		DRY TORTUGAS LIGHT S	24.63	-82.92	19760501	19811231	2.1336	
7342	12891		DRY TORTUGAS LIGHT S	24.63	-82.92	19811231	99991231	2.1336	
7343	12862		DUNNELLON	29.05	-82.38	19390201	19410430	14.9352	
7344	12862		DUNNELLON	29.07	-82.38	19440601	19460101	21.945600000000002	
7345	12862		DUNNELLON	29.07	-82.38	19460101	19460131	21.945600000000002	
7346	12802		FT MYERS BUCKINGHAM	26.65	-81.72	19421201	19430101	9.144	
7347	12802		FT MYERS BUCKINGHAM	26.65	-81.72	19430101	19451130	9.144	
7348	12805		HENDRICKS AAF	27.47	-81.37	19420401	19451231	20.1168	
7349	12826		HOMESTEAD AFB	25.48	-80.38	19430201	19451130	3.048	
7350	12826		HOMESTEAD AFB	25.48	-80.38	19560101	19950101	4.8768	
7351	12826		HOMESTEAD AFB	25.48	-80.38	19950101	99991231	4.8768	
7352	13889		JACKSONVILLE IMESON	30.42	-81.65	19281201	19301031	9.144	
7353	13889		JACKSONVILLE IMESON	30.42	-81.65	19301031	19410101	9.144	
7354	13889		JACKSONVILLE IMESON	30.42	-81.65	19410101	19480701	11.8872	
7355	93837		JACKSONVILLE NAS	30.23	-81.67	19410901	19811231	9.144	
7356	93837		JACKSONVILLE NAS	30.23	-81.67	19811231	19950101	9.144	
7357	93837		JACKSONVILLE NAS	30.23	-81.67	19950101	99991231	9.144	
7358	13889		JACKSONVILLE WSO AIRPORT	30.42	-81.65	19710119	19740430	11.8872	
7359	13889		JACKSONVILLE WSO AIRPORT	30.42	-81.65	19670712	19690101	11.8872	
7360	13889		JACKSONVILLE WSO AIRPORT	30.42	-81.65	19690101	19701231	11.8872	
7361	13889		JACKSONVILLE WSO AIRPORT	30.42	-81.65	19701231	19710119	11.8872	
7362	13889		JACKSONVILLE WSO AIRPORT	30.42	-81.65	19480701	19480731	11.8872	
7363	13889		JACKSONVILLE WSO AIRPORT	30.42	-81.65	19480731	19670712	11.8872	
7364	13890		JASPER	30.48	-82.93	19420301	19471130	43.891200000000005	
7365	13890		JASPER	30.48	-82.93	19471130	19471231	43.891200000000005	
7366	93832		JCKSNVL CECIL FD NAS	30.22	-81.88	19470301	19470930	24.0792	
7367	93832		JCKSNVL CECIL FD NAS	30.22	-81.88	19470930	19490401	24.0792	
7368	93832		JCKSNVL CECIL FD NAS	30.22	-81.88	19490401	19600101	24.0792	
7369	93832		JCKSNVL CECIL FD NAS	30.22	-81.88	19600101	19811231	27.127200000000002	
7370	93832		JCKSNVL CECIL FD NAS	30.22	-81.88	19811231	19950101	27.127200000000002	
7371	93832		JCKSNVL CECIL FD NAS	30.22	-81.88	19950101	99991231	27.127200000000002	
7372	12893		JUPITER	26.95	-80.12	10101	99991231		
7373	12817		KEYSTONE HGTS AAF	29.83	-82.07	19431201	19440228	56.997600000000006	
7374	12813		KISSIMMEE AAF	28.28	-81.42	19440201	19440301	24.9936	
7375	12813		KISSIMMEE AAF	28.28	-81.42	19440301	19450831	24.9936	
7376	93838		LAKE CITY NAS	30.18	-82.57	19450501	19460430	67.9704	
7377	12808		LAKELAND	28.0	-82.02	19420501	19420801	42.062400000000004	
7378	12808		LAKELAND	28.0	-82.02	19420801	19450331	42.062400000000004	
7379	12837		LAKELAND	28.08	-81.92	19361101	19480331	49.0728	
7380	12837		LAKELAND	28.08	-81.92	19480331	19750101	49.0728	
7381	12837		LAKELAND	28.08	-81.92	19750101	19781231	49.0728	
7382	12810		MACDILL AFB	27.85	-82.5	19410501	19480101	3.9624	
7383	12810		MACDILL AFB	27.85	-82.5	19480101	19480701	3.9624	
7384	12810		MACDILL AFB	27.85	-82.5	19410301	19410501	3.9624	
7385	12810		MACDILL AFB	27.85	-82.5	19480701	19660101	3.9624	
7386	12810		MACDILL AFB	27.85	-82.5	19660101	19760101	7.9248	
7387	12810	74788.0	MACDILL AFB	27.85	-82.52	19760101	19811231	7.9248	
7388	12810	74788.0	MACDILL AFB	27.85	-82.52	19811231	19950101	7.9248	
7389	12810	74788.0	MACDILL AFB	27.85	-82.52	19950101	99991231	7.9248	
7390	12851		MELBOURNE NAS	28.1	-80.63	19430501	19451231	17.0688	
7391	12829		MIAMI	25.78	-80.28	19450601	19591231	3.048	
7392	12859		MIAMI	25.77	-80.2	19110601	19140101	7.9248	
7393	12859		MIAMI	25.78	-80.2	19140101	19290101	14.020800000000001	
7394	12859		MIAMI	25.78	-80.2	19290101	19430101	34.1376	
7395	12859		MIAMI	25.78	-80.18	19430101	19480101	67.9704	
7396	12852		MIAMI MCAS	25.87	-80.28	19410701	19461031	18.8976	
7397	12852		MIAMI MCAS	25.87	-80.28	19461031	19521201	18.8976	
7398	12852		MIAMI MCAS	25.87	-80.28	19521201	19530101	18.8976	
7399	12852		MIAMI MCAS	25.9	-80.25	19530101	19560101	3.9624	
7400	12852		MIAMI MCAS	25.92	-80.28	19560101	19580731	7.9248	
7401	12852		MIAMI MCAS	25.92	-80.28	19580731	19580831	7.9248	
7402	12882		MIAMI OPA LOCKA AF	25.88	-80.28	19621001	19621031	9.144	
7403	12882		MIAMI OPA LOCKA AP	25.9	-80.28	19680701	19811231	3.048	
7404	12882		MIAMI OPA LOCKA AP	25.9	-80.28	19811231	19950101	3.048	
7405	12882		MIAMI OPA LOCKA AP	25.9	-80.28	19950101	19980521	3.048	
7406	12882		MIAMI OPA LOCKA AP	25.91	-80.28	19980521	99991231	2.7432000000000003	
7407	12823		MONTBROOK AAF	29.35	-82.47	19431201	19440331	21.945600000000002	
7408	12830		NAPLES AAF	26.15	-81.77	19431201	19441231	2.1336	
7409	12824		ORLANDO AAF	28.55	-81.33	19410601	19491031	34.1376	
7410	12865		PALM BEACH AFB	26.68	-80.12	19411101	19421231	4.8768	
7411	12865		PALM BEACH AFB	26.68	-80.12	19421231	19430201	4.8768	
7412	12865		PALM BEACH AFB	26.68	-80.12	19430201	19440430	4.8768	
7413	12865		PALM BEACH AFB	26.68	-80.12	19440430	19451001	4.8768	
7414	12865		PALM BEACH AFB	26.68	-80.12	19451001	19461231	4.8768	
7415	12865		PALM BEACH AFB	26.72	-80.05	19540101	19591231	6.096	
7416	12889		PINECASTLE NF	29.63	-81.63	19780201	19811130	28.041600000000003	
7417	12853		RICHMOND NAS	25.62	-80.42	19430101	19451130	9.144	
7418	12873		ST PETERSBURG	27.85	-82.6	19310801	19331031	3.9624	
7419	12873		ST PETERSBURG	27.85	-82.6	19331031	19360501	3.9624	
7420	12873		ST PETERSBURG	27.85	-82.6	19360501	19360630	3.9624	
7421	12873		ST PETERSBURG	27.85	-82.6	19360630	19390301	3.9624	
7422	12873		ST PETERSBURG	27.85	-82.6	19390301	19420630	3.9624	
7423	92812		TAMPA	27.95	-82.45	18920101	19300101	10.972800000000001	
7424	92812		TAMPA	27.95	-82.45	19300101	19310101	24.0792	
7425	92812		TAMPA	27.95	-82.45	19310101	19411231	24.9936	
7426	12806		TAMPA DREW FLD AAF	27.98	-82.52	19400801	19440101	7.010400000000001	
7427	12806		TAMPA DREW FLD AAF	27.98	-82.52	19440101	19451231	7.9248	
7428	12881		VALKARIA	27.95	-80.57	19620201	19620301	9.144	
7429	12881		VALKARIA	27.95	-80.57	19620301	19670731	9.144	
7430	12881		VALKARIA	27.95	-80.57	19670731	19701231	9.144	
7431	12825		VENICE AAF	27.08	-82.43	19430801	19440101	6.096	
7432	12825		VENICE AAF	27.08	-82.43	19440101	19451031	6.096	
7433	12855		VERO BEACH NAS	27.65	-80.42	19430901	19460331	15.8496	
7434	3826		CHIPLEY	30.75	-85.58	19390901	19420831	41.148	
7435	3826		CHIPLEY	30.75	-85.58	19420831	19771101	41.148	
7436	3826		CHIPLEY	30.75	-85.58	19771101	19771231	41.148	
7437	3844		DUKE FIELD AAFB	30.65	-86.53	19490901	19491031	59.1312	
7438	3844		DUKE FIELD AAFB	30.65	-86.53	19491031	19520801	59.1312	
7439	3844		DUKE FIELD AAFB	30.65	-86.53	19520801	19550101	59.1312	
7440	3844		DUKE FIELD AAFB	30.65	-86.53	19550101	19551031	60.0456	
7441	3844		DUKE FIELD AAFB	30.65	-86.53	19560201	19570101	59.1312	
7442	3844		DUKE FIELD AAFB	30.65	-86.53	19570101	19811231	57.912000000000006	
7443	3844		DUKE FIELD AAFB	30.65	-86.53	19811231	19950101	57.912000000000006	
7444	3844		DUKE FIELD AAFB	30.65	-86.53	19950101	99991231	57.912000000000006	
7445	3845		EGLIN AUX F6	30.62	-86.73	19490901	19491031	42.062400000000004	
7446	3842		EGLIN FIELD #1	30.67	-86.37	19490901	19491031	73.152	
7447	3863		EGLIN RANGE 70 MOBIL	30.58	-86.65	19600901	19641031	67.056	
7448	3864		EGLIN RANGE 75	30.55	-86.75	19610301	19650331	59.1312	
7449	3869		EGLIN RNG #52	30.0	-86.0	19620401	19650331		
7450	3869		EGLIN RNG #52	30.0	-86.0	19770301	19810630		
7451	3862		EGLIN SITE A-15 MOBI	30.48	-86.8	19600901	19640930	3.9624	
7452	3818		MARIANNA MUNI AP	30.83	-85.18	19460701	19500101	33.528	
7453	93827		PENSACOLA BRONSON FD	30.38	-87.42	19450301	19451231	11.8872	
7454	93829		PENSACOLA CHEVAL NAS	30.35	-87.27	19210101	19240101	21.031200000000002	
7455	93829		PENSACOLA CHEVAL NAS	30.35	-87.27	19240101	19550531	21.031200000000002	
